id,popularity,is_playable,linked_from,available_markets,disc_number,duration_ms,explicit,href,name,preview_url,track_number,uri,album.name,album.album_group,album.album_type,album.id,album.uri,album.available_markets,album.href,album.images,album.external_urls.spotify,album.release_date,album.release_date_precision,external_ids.isrc,external_urls.spotify,artists_ids
6f3Slt0GbA2bPZlz0aIFXN,94.0,True,,,1.0,164000.0,False,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,The Business,https://p.scdn.co/mp3-preview/676cb431611544326bb3e81c72d8dc5b27e0c9ad?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,The Business,,single,2adSO4KU3FDjeM1PXCRDZm,spotify:album:2adSO4KU3FDjeM1PXCRDZm,,https://api.spotify.com/v1/albums/2adSO4KU3FDjeM1PXCRDZm,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f461bbc21a9bcec43a926973'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f461bbc21a9bcec43a926973'}]",https://open.spotify.com/album/2adSO4KU3FDjeM1PXCRDZm,2020-09-16,day,CYA112000624,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,2o5jDhtHVPhrJdv3cEQ99Z
11X8HBAfqdpbh2u7FhW0Jd,0.0,True,,,1.0,216768.0,False,https://api.spotify.com/v1/tracks/11X8HBAfqdpbh2u7FhW0Jd,DR BAHIJJA,https://p.scdn.co/mp3-preview/8ac73349c7c22b2dd503e39c068c87cb06349fcd?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:11X8HBAfqdpbh2u7FhW0Jd,DR BAHIJJA,,single,4v6t1sj68CTQ01TzmBMwJ5,spotify:album:4v6t1sj68CTQ01TzmBMwJ5,,https://api.spotify.com/v1/albums/4v6t1sj68CTQ01TzmBMwJ5,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e60fcaeb22270468aae43c17'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e60fcaeb22270468aae43c17'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e60fcaeb22270468aae43c17'}]",https://open.spotify.com/album/4v6t1sj68CTQ01TzmBMwJ5,2020-11-08,day,QZNWR2076719,https://open.spotify.com/track/11X8HBAfqdpbh2u7FhW0Jd,79D5r28sETmzhkC9DeIqDK
6ndmKwWqMozN2tcZqzCX4K,74.0,True,,,1.0,230493.0,True,https://api.spotify.com/v1/tracks/6ndmKwWqMozN2tcZqzCX4K,Remember the Name (feat. Styles of Beyond),https://p.scdn.co/mp3-preview/10ab396b7102a15123304a7cbdc453315a70e4dc?cid=e44e7b8278114c7db211c00ea273ac69,2.0,spotify:track:6ndmKwWqMozN2tcZqzCX4K,The Rising Tied,,album,5v4Vx9loqMQCS3J7OmP9pa,spotify:album:5v4Vx9loqMQCS3J7OmP9pa,,https://api.spotify.com/v1/albums/5v4Vx9loqMQCS3J7OmP9pa,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02063fc4921a6d7fbac76e9bba'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851063fc4921a6d7fbac76e9bba'}]",https://open.spotify.com/album/5v4Vx9loqMQCS3J7OmP9pa,2005-11-21,day,USWB10502457,https://open.spotify.com/track/6ndmKwWqMozN2tcZqzCX4K,"7dWYWUbO68rXJOcyA7SpJk,5bf6yYgHODBW5EreBZshpX"
,,,,,,,,,,,,,,,,,,,,,,,,,,
6AfopDriwpgSKhJ32h9pwh,49.0,True,,,1.0,135784.0,False,https://api.spotify.com/v1/tracks/6AfopDriwpgSKhJ32h9pwh,Among Us,https://p.scdn.co/mp3-preview/92a92a08678aa44bebe4956bb2953f7823726457?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6AfopDriwpgSKhJ32h9pwh,Among Us,,single,7z2f5LFIxE1r6ciD5n6SFz,spotify:album:7z2f5LFIxE1r6ciD5n6SFz,,https://api.spotify.com/v1/albums/7z2f5LFIxE1r6ciD5n6SFz,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735e882d98d7954076fcc51b26'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025e882d98d7954076fcc51b26'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515e882d98d7954076fcc51b26'}]",https://open.spotify.com/album/7z2f5LFIxE1r6ciD5n6SFz,2020-09-09,day,QZK6J2095138,https://open.spotify.com/track/6AfopDriwpgSKhJ32h9pwh,3bmNg1VxW45Oy2S2JzELkQ
3S2XkZJH5P3AqYk8ChYsWB,74.0,True,,,1.0,242015.0,False,https://api.spotify.com/v1/tracks/3S2XkZJH5P3AqYk8ChYsWB,Friendships,https://p.scdn.co/mp3-preview/3433317a724adb2944a903d8d4fcfd890ebe0b09?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:3S2XkZJH5P3AqYk8ChYsWB,Friendships,,single,06j3MO1vx9EJQzY6nbqqZK,spotify:album:06j3MO1vx9EJQzY6nbqqZK,,https://api.spotify.com/v1/albums/06j3MO1vx9EJQzY6nbqqZK,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273092f85df593ed40536ecd7db'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02092f85df593ed40536ecd7db'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851092f85df593ed40536ecd7db'}]",https://open.spotify.com/album/06j3MO1vx9EJQzY6nbqqZK,2017-09-05,day,GBKQU1777771,https://open.spotify.com/track/3S2XkZJH5P3AqYk8ChYsWB,0oXTS2yHUnuji1R7kc9J9a
2GVYPY8Sv7U7cJkDFu3Ft1,50.0,True,,,2.0,257240.0,False,https://api.spotify.com/v1/tracks/2GVYPY8Sv7U7cJkDFu3Ft1,Smooth Criminal - Radio Edit,https://p.scdn.co/mp3-preview/e0e2a0c311bbe84e4e7dc77cbf0e6b99aa817825?cid=e44e7b8278114c7db211c00ea273ac69,8.0,spotify:track:2GVYPY8Sv7U7cJkDFu3Ft1,The Essential Michael Jackson,,compilation,77dNyQA0z8dV33M4so4eRY,spotify:album:77dNyQA0z8dV33M4so4eRY,,https://api.spotify.com/v1/albums/77dNyQA0z8dV33M4so4eRY,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed1c305cd1e673fe925407ce'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed1c305cd1e673fe925407ce'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed1c305cd1e673fe925407ce'}]",https://open.spotify.com/album/77dNyQA0z8dV33M4so4eRY,2005-07-19,day,USSM19909073,https://open.spotify.com/track/2GVYPY8Sv7U7cJkDFu3Ft1,3fMbdgg4jU18AjLCKBhRSm
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
6hLZzCS4E7AWo3PRBWy6az,68.0,True,,,1.0,153750.0,True,https://api.spotify.com/v1/tracks/6hLZzCS4E7AWo3PRBWy6az,Whole Lotta Choppas,https://p.scdn.co/mp3-preview/5a951ba3abb24ab61ec4ea8f1b3db481668f3967?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6hLZzCS4E7AWo3PRBWy6az,Whole Lotta Choppas,,single,5Yqrd9k0j2CSi8v3ffr7KU,spotify:album:5Yqrd9k0j2CSi8v3ffr7KU,,https://api.spotify.com/v1/albums/5Yqrd9k0j2CSi8v3ffr7KU,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d464e9d0259a16477cc2cba'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023d464e9d0259a16477cc2cba'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513d464e9d0259a16477cc2cba'}]",https://open.spotify.com/album/5Yqrd9k0j2CSi8v3ffr7KU,2020-08-14,day,US39N2000446,https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az,2JSwnwAT1BupAQkhqcRCUw
3iEdX4MmQJmhMrm4NxCwsO,32.0,True,,,1.0,236106.0,False,https://api.spotify.com/v1/tracks/3iEdX4MmQJmhMrm4NxCwsO,Pretty Boy Swag,,5.0,spotify:track:3iEdX4MmQJmhMrm4NxCwsO,The DeAndre Way (Deluxe),,album,7vfTZ7DFvkm4xtToI9EzEU,spotify:album:7vfTZ7DFvkm4xtToI9EzEU,,https://api.spotify.com/v1/albums/7vfTZ7DFvkm4xtToI9EzEU,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27350d1d39a8007e0f7cc38d12e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0250d1d39a8007e0f7cc38d12e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485150d1d39a8007e0f7cc38d12e'}]",https://open.spotify.com/album/7vfTZ7DFvkm4xtToI9EzEU,2010-01-01,day,USUM71015226,https://open.spotify.com/track/3iEdX4MmQJmhMrm4NxCwsO,6GMYJwaziB4ekv1Y6wCDWS
3tbwKbrgDNjT4JvM4SVAtz,67.0,True,,,1.0,154465.0,False,https://api.spotify.com/v1/tracks/3tbwKbrgDNjT4JvM4SVAtz,No Mercy,https://p.scdn.co/mp3-preview/aea682ccd3371f87c7863cd1840dd85f6dcb21eb?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:3tbwKbrgDNjT4JvM4SVAtz,No Mercy,,single,0P1dNlCkXD4GO3TruGzj0p,spotify:album:0P1dNlCkXD4GO3TruGzj0p,,https://api.spotify.com/v1/albums/0P1dNlCkXD4GO3TruGzj0p,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d0e2884b028722f45407a154'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d0e2884b028722f45407a154'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d0e2884b028722f45407a154'}]",https://open.spotify.com/album/0P1dNlCkXD4GO3TruGzj0p,2017-01-12,day,QZ4JJ1733855,https://open.spotify.com/track/3tbwKbrgDNjT4JvM4SVAtz,"0I6yADrmeyvw66g7yjkqIF,4ET82ZtSfAK4utfjDauImD,4SpkrvhJHDGwR6XL3vT0dA"
3LNjJ22BlPCzvM29eYoIgP,0.0,True,,,1.0,226790.0,False,https://api.spotify.com/v1/tracks/3LNjJ22BlPCzvM29eYoIgP,Faith Is the Mind Killer,https://p.scdn.co/mp3-preview/921c83b089c64055bb5e54712c81fca4c92b0f8f?cid=e44e7b8278114c7db211c00ea273ac69,2.0,spotify:track:3LNjJ22BlPCzvM29eYoIgP,Raw Matters,,single,7jOROUwtN41pjcFBlIkELD,spotify:album:7jOROUwtN41pjcFBlIkELD,,https://api.spotify.com/v1/albums/7jOROUwtN41pjcFBlIkELD,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27334931edf443a5e05b4f7fd95'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0234931edf443a5e05b4f7fd95'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485134931edf443a5e05b4f7fd95'}]",https://open.spotify.com/album/7jOROUwtN41pjcFBlIkELD,2020-03-29,day,QZDA52058583,https://open.spotify.com/track/3LNjJ22BlPCzvM29eYoIgP,5xqnnSOvEpLedl6sNCw254
35r28RDot7nPE7y9K9H7l0,79.0,True,,,1.0,257266.0,True,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,Feeling Whitney,,18.0,spotify:track:35r28RDot7nPE7y9K9H7l0,Stoney (Deluxe),,album,5s0rmjP8XOPhP6HhqOhuyC,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,,https://api.spotify.com/v1/albums/5s0rmjP8XOPhP6HhqOhuyC,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0255404f712deb84d0650a4b41'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485155404f712deb84d0650a4b41'}]",https://open.spotify.com/album/5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,day,USUM71614505,https://open.spotify.com/track/35r28RDot7nPE7y9K9H7l0,246dkjvS1zLTtiykXe5h60
,,,,,,,,,,,,,,,,,,,,,,,,,,
77m2tidu8xd6KxBjZGc0Md,13.0,True,,,1.0,205870.0,False,https://api.spotify.com/v1/tracks/77m2tidu8xd6KxBjZGc0Md,More Jazz,https://p.scdn.co/mp3-preview/fe20d3264debd4951db963ae957ad09830a0ed54?cid=e44e7b8278114c7db211c00ea273ac69,7.0,spotify:track:77m2tidu8xd6KxBjZGc0Md,Left Behind,,album,4qmu6GCaCef7izuP0aLY1j,spotify:album:4qmu6GCaCef7izuP0aLY1j,,https://api.spotify.com/v1/albums/4qmu6GCaCef7izuP0aLY1j,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e867f06bdbd5484c3563d175'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e867f06bdbd5484c3563d175'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e867f06bdbd5484c3563d175'}]",https://open.spotify.com/album/4qmu6GCaCef7izuP0aLY1j,2017-06-30,day,QZ8LD1700350,https://open.spotify.com/track/77m2tidu8xd6KxBjZGc0Md,46rKYbcXIUVnfh0Y6phTit
,,,,,,,,,,,,,,,,,,,,,,,,,,
7vu0JkJh0ldukEYbTVcqd0,69.0,True,,,1.0,176320.0,False,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,Issues,,1.0,spotify:track:7vu0JkJh0ldukEYbTVcqd0,Nervous System,,album,1qyjZGIeeLJlXbYWuoloWj,spotify:album:1qyjZGIeeLJlXbYWuoloWj,,https://api.spotify.com/v1/albums/1qyjZGIeeLJlXbYWuoloWj,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a5acfd33d055ca075b829cc1'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a5acfd33d055ca075b829cc1'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a5acfd33d055ca075b829cc1'}]",https://open.spotify.com/album/1qyjZGIeeLJlXbYWuoloWj,2017-07-28,day,USUM71615691,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,0ZED1XzwlLHW4ZaG4lOT6m
35mvY5S1H3J2QZyna3TFe0,93.0,True,,,1.0,172324.0,True,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,positions,,12.0,spotify:track:35mvY5S1H3J2QZyna3TFe0,Positions,,album,3euz4vS7ezKGnNSwgyvKcd,spotify:album:3euz4vS7ezKGnNSwgyvKcd,,https://api.spotify.com/v1/albums/3euz4vS7ezKGnNSwgyvKcd,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605'}]",https://open.spotify.com/album/3euz4vS7ezKGnNSwgyvKcd,2020-10-30,day,USUM72019412,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,66CXWjxzNUsdJxJ2JdwvnR
5jjZikDrEd0by1o7V3fO4y,76.0,True,,,1.0,159293.0,False,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,Overwhelmed,https://p.scdn.co/mp3-preview/cd559bdaf3ecccdd242d163af12f32561af5510e?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5jjZikDrEd0by1o7V3fO4y,Overwhelmed,,single,7E7HRywUyuqW5qH793yPbP,spotify:album:7E7HRywUyuqW5qH793yPbP,,https://api.spotify.com/v1/albums/7E7HRywUyuqW5qH793yPbP,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d57915095d17d43214c92863'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d57915095d17d43214c92863'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d57915095d17d43214c92863'}]",https://open.spotify.com/album/7E7HRywUyuqW5qH793yPbP,2020-06-26,day,USAT22002973,https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y,64EHXDoln95lnccszdPum0
6zFMeegAMYQo0mt8rXtrli,88.0,True,,,1.0,154997.0,True,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,HOLIDAY,https://p.scdn.co/mp3-preview/1a3815e2255842f57ffccc5941dba4ab95153167?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6zFMeegAMYQo0mt8rXtrli,HOLIDAY,,single,4EvukZrmNBiqJbs3LwOSHu,spotify:album:4EvukZrmNBiqJbs3LwOSHu,,https://api.spotify.com/v1/albums/4EvukZrmNBiqJbs3LwOSHu,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736771a05f34d77e5fc2bde64c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026771a05f34d77e5fc2bde64c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516771a05f34d77e5fc2bde64c'}]",https://open.spotify.com/album/4EvukZrmNBiqJbs3LwOSHu,2020-11-13,day,USSM12006375,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,7jVv8c5Fj3E9VhNjxT4snq
70nCo80jsbSeGtQWiUGajl,65.0,True,,,1.0,150270.0,True,https://api.spotify.com/v1/tracks/70nCo80jsbSeGtQWiUGajl,All The Time 2,https://p.scdn.co/mp3-preview/a14ec304005df0522dd82319c66e422fbe0cfc8c?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:70nCo80jsbSeGtQWiUGajl,All The Time 2,,single,1nDioKzAx6UmfpZ5e5u59n,spotify:album:1nDioKzAx6UmfpZ5e5u59n,,https://api.spotify.com/v1/albums/1nDioKzAx6UmfpZ5e5u59n,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273018c52d66a17f306d379d278'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02018c52d66a17f306d379d278'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851018c52d66a17f306d379d278'}]",https://open.spotify.com/album/1nDioKzAx6UmfpZ5e5u59n,2016-10-21,day,QM8DG1615080,https://open.spotify.com/track/70nCo80jsbSeGtQWiUGajl,1XNVFs9EIrPqDsmARzDKR7
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
004OSCpetjM9yvyptALSea,54.0,True,,,1.0,121414.0,False,https://api.spotify.com/v1/tracks/004OSCpetjM9yvyptALSea,Nocturnal Jam,https://p.scdn.co/mp3-preview/1a6f5174a30681ec12b7ae761935d65225873293?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:004OSCpetjM9yvyptALSea,Nocturnal Jam,,single,74Pvfp0THXRwk3hMgoTzGr,spotify:album:74Pvfp0THXRwk3hMgoTzGr,,https://api.spotify.com/v1/albums/74Pvfp0THXRwk3hMgoTzGr,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273043d186ffc2dee490d857af8'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02043d186ffc2dee490d857af8'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851043d186ffc2dee490d857af8'}]",https://open.spotify.com/album/74Pvfp0THXRwk3hMgoTzGr,2019-08-23,day,SE5Q51900547,https://open.spotify.com/track/004OSCpetjM9yvyptALSea,4D8x1OO5HeS7yQaSoSbAc6
2PL1IYGU0LUlTE7afYXGF4,60.0,True,,,1.0,181243.0,True,https://api.spotify.com/v1/tracks/2PL1IYGU0LUlTE7afYXGF4,ANYMORE,https://p.scdn.co/mp3-preview/0d705591bd9274a217d96e872fb387f232f59490?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:2PL1IYGU0LUlTE7afYXGF4,ANYMORE,,single,4VUkPdc666Xtytm219J1vd,spotify:album:4VUkPdc666Xtytm219J1vd,,https://api.spotify.com/v1/albums/4VUkPdc666Xtytm219J1vd,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e398a5b81bc1336edfa91181'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e398a5b81bc1336edfa91181'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e398a5b81bc1336edfa91181'}]",https://open.spotify.com/album/4VUkPdc666Xtytm219J1vd,2018-11-29,day,QZES81809298,https://open.spotify.com/track/2PL1IYGU0LUlTE7afYXGF4,3DN7OJUQmcj8YAwNaOaiEZ
11dxtPJKR4E0wlSr0A0t47,72.0,True,,,1.0,219773.0,False,https://api.spotify.com/v1/tracks/11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,,1.0,spotify:track:11dxtPJKR4E0wlSr0A0t47,Insomniatic,,album,4TOOGDpJ9KQ8EM84TC4qj6,spotify:album:4TOOGDpJ9KQ8EM84TC4qj6,,https://api.spotify.com/v1/albums/4TOOGDpJ9KQ8EM84TC4qj6,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739642e82608c68ebc941755de'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029642e82608c68ebc941755de'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519642e82608c68ebc941755de'}]",https://open.spotify.com/album/4TOOGDpJ9KQ8EM84TC4qj6,2007-01-01,day,USHR10723111,https://open.spotify.com/track/11dxtPJKR4E0wlSr0A0t47,5wugb0kaq0J6nyQ5Xgd17i
1nM60x7ZOBAVVe3ipKxD8b,52.0,True,,,1.0,156360.0,False,https://api.spotify.com/v1/tracks/1nM60x7ZOBAVVe3ipKxD8b,Pilfingerdansen - Remix,,40.0,spotify:track:1nM60x7ZOBAVVe3ipKxD8b,Børnesange Fra Sigurds Bjørnetime – Børnemusik Med Sigurd Barrett,,album,5SR3tZtrlWlRU6BjhM1Q0P,spotify:album:5SR3tZtrlWlRU6BjhM1Q0P,,https://api.spotify.com/v1/albums/5SR3tZtrlWlRU6BjhM1Q0P,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731853a2ec93fde67c9b3c3b84'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021853a2ec93fde67c9b3c3b84'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511853a2ec93fde67c9b3c3b84'}]",https://open.spotify.com/album/5SR3tZtrlWlRU6BjhM1Q0P,2020-04-28,day,DKBKA0201518,https://open.spotify.com/track/1nM60x7ZOBAVVe3ipKxD8b,6EN9iGovybDcQZ2NtsqMFd
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
6CCL22qA0ZfnesFbMLL6rR,47.0,True,,,1.0,279974.0,False,https://api.spotify.com/v1/tracks/6CCL22qA0ZfnesFbMLL6rR,Korkak (feat. Gökhan Türkmen),https://p.scdn.co/mp3-preview/b0aaf9adda8b64cc33bfce0a2f7cc6230d98c607?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6CCL22qA0ZfnesFbMLL6rR,Korkak (feat. Gökhan Türkmen),,single,7jVMfkZoyLGyQabBy6rBdN,spotify:album:7jVMfkZoyLGyQabBy6rBdN,,https://api.spotify.com/v1/albums/7jVMfkZoyLGyQabBy6rBdN,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273489d9aa294fbef18060d921b'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02489d9aa294fbef18060d921b'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851489d9aa294fbef18060d921b'}]",https://open.spotify.com/album/7jVMfkZoyLGyQabBy6rBdN,2015-11-20,day,TRASC1500007,https://open.spotify.com/track/6CCL22qA0ZfnesFbMLL6rR,"3D9xlymkbZDrMXvWWn7AQI,4uGB0nZ5d1iCXS3sHR3pzm"
4FYIaYn3dhhfUAHOFQ1hiN,45.0,True,,,1.0,194521.0,True,https://api.spotify.com/v1/tracks/4FYIaYn3dhhfUAHOFQ1hiN,Allen voor 1,https://p.scdn.co/mp3-preview/26d9a33f6562221078b7275f1a4f5388739ddf48?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4FYIaYn3dhhfUAHOFQ1hiN,Allen voor 1,,single,0BLAKEoSDjd8VWZXOSBcII,spotify:album:0BLAKEoSDjd8VWZXOSBcII,,https://api.spotify.com/v1/albums/0BLAKEoSDjd8VWZXOSBcII,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dcd032fd921e19809effe88d'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dcd032fd921e19809effe88d'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dcd032fd921e19809effe88d'}]",https://open.spotify.com/album/0BLAKEoSDjd8VWZXOSBcII,2020-10-14,day,NLN8H2000018,https://open.spotify.com/track/4FYIaYn3dhhfUAHOFQ1hiN,"5I2d294l90n7EMWVNUZczE,123hDJRbi4KtCdBaaKNHW6"
74lb6W4xZZvVvhh9fP1lI3,5.0,True,,,1.0,246420.0,True,https://api.spotify.com/v1/tracks/74lb6W4xZZvVvhh9fP1lI3,Mariners Apartment Complex,,12.0,spotify:track:74lb6W4xZZvVvhh9fP1lI3,Chill Your Mind,,album,7HOmm2bhp2alGrUSlBzhc2,spotify:album:7HOmm2bhp2alGrUSlBzhc2,,https://api.spotify.com/v1/albums/7HOmm2bhp2alGrUSlBzhc2,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c4203bce51f0808d32684898'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c4203bce51f0808d32684898'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c4203bce51f0808d32684898'}]",https://open.spotify.com/album/7HOmm2bhp2alGrUSlBzhc2,2021-03-19,day,USUG11801801,https://open.spotify.com/track/74lb6W4xZZvVvhh9fP1lI3,00FQb4jTyendYWaN8pK0wa
