id,name,uri,href,external_urls
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y
4vdt8TD56jjQfmxFCmhubX,OMC,spotify:artist:4vdt8TD56jjQfmxFCmhubX,https://api.spotify.com/v1/artists/4vdt8TD56jjQfmxFCmhubX,https://open.spotify.com/artist/4vdt8TD56jjQfmxFCmhubX
1GbrJTB56Xs4XQGlmVbaCf,Savage,spotify:artist:1GbrJTB56Xs4XQGlmVbaCf,https://api.spotify.com/v1/artists/1GbrJTB56Xs4XQGlmVbaCf,https://open.spotify.com/artist/1GbrJTB56Xs4XQGlmVbaCf
1XrT9uFd3QIcUU3DWEGeTL,Zions View,spotify:artist:1XrT9uFd3QIcUU3DWEGeTL,https://api.spotify.com/v1/artists/1XrT9uFd3QIcUU3DWEGeTL,https://open.spotify.com/artist/1XrT9uFd3QIcUU3DWEGeTL
6MPCFvOQv5cIGfw3jODMF0,Internet Money,spotify:artist:6MPCFvOQv5cIGfw3jODMF0,https://api.spotify.com/v1/artists/6MPCFvOQv5cIGfw3jODMF0,https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ
4Gso3d4CscCijv0lmajZWs,Don Toliver,spotify:artist:4Gso3d4CscCijv0lmajZWs,https://api.spotify.com/v1/artists/4Gso3d4CscCijv0lmajZWs,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs
7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,https://api.spotify.com/v1/artists/7rkW85dBwwrJtlHRDkJDAC,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC
4smZzk0J7uoyVDeaWETHhy,Dbett,spotify:artist:4smZzk0J7uoyVDeaWETHhy,https://api.spotify.com/v1/artists/4smZzk0J7uoyVDeaWETHhy,https://open.spotify.com/artist/4smZzk0J7uoyVDeaWETHhy
57FU7zh1oXdQMT4XhjSsHL,MC Mirella,spotify:artist:57FU7zh1oXdQMT4XhjSsHL,https://api.spotify.com/v1/artists/57FU7zh1oXdQMT4XhjSsHL,https://open.spotify.com/artist/57FU7zh1oXdQMT4XhjSsHL
1MVf6hUocBg6VlICMvJsmV,Mc Bella,spotify:artist:1MVf6hUocBg6VlICMvJsmV,https://api.spotify.com/v1/artists/1MVf6hUocBg6VlICMvJsmV,https://open.spotify.com/artist/1MVf6hUocBg6VlICMvJsmV
4fSMtiyC6lF5BUO1tUMWMs,Kevin MacLeod,spotify:artist:4fSMtiyC6lF5BUO1tUMWMs,https://api.spotify.com/v1/artists/4fSMtiyC6lF5BUO1tUMWMs,https://open.spotify.com/artist/4fSMtiyC6lF5BUO1tUMWMs
7B3hxItP97N9oYzvrTKFb8,Mojisola,spotify:artist:7B3hxItP97N9oYzvrTKFb8,https://api.spotify.com/v1/artists/7B3hxItP97N9oYzvrTKFb8,https://open.spotify.com/artist/7B3hxItP97N9oYzvrTKFb8
6aGuJl5gqLtM9EFeOsg8Ul,Synk,spotify:artist:6aGuJl5gqLtM9EFeOsg8Ul,https://api.spotify.com/v1/artists/6aGuJl5gqLtM9EFeOsg8Ul,https://open.spotify.com/artist/6aGuJl5gqLtM9EFeOsg8Ul
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,https://api.spotify.com/v1/artists/08GQAI4eElDnROBrJRGE0X,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X
4T47gOchMUCmHFoVBE28NH,Dj Juninho 22,spotify:artist:4T47gOchMUCmHFoVBE28NH,https://api.spotify.com/v1/artists/4T47gOchMUCmHFoVBE28NH,https://open.spotify.com/artist/4T47gOchMUCmHFoVBE28NH
2pGDMwn7Intxxu6tbrOGF8,Nega,spotify:artist:2pGDMwn7Intxxu6tbrOGF8,https://api.spotify.com/v1/artists/2pGDMwn7Intxxu6tbrOGF8,https://open.spotify.com/artist/2pGDMwn7Intxxu6tbrOGF8
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,https://api.spotify.com/v1/artists/4BoRxUdrcgbbq1rxJvvhg9,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9
43DRDu6nLSeIedZ7T1A616,Xand Avião,spotify:artist:43DRDu6nLSeIedZ7T1A616,https://api.spotify.com/v1/artists/43DRDu6nLSeIedZ7T1A616,https://open.spotify.com/artist/43DRDu6nLSeIedZ7T1A616
6aUgzC0cMh0StjV7LyFEDr,Grits,spotify:artist:6aUgzC0cMh0StjV7LyFEDr,https://api.spotify.com/v1/artists/6aUgzC0cMh0StjV7LyFEDr,https://open.spotify.com/artist/6aUgzC0cMh0StjV7LyFEDr
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,https://api.spotify.com/v1/artists/5VX8hxrcfJWwaTLiqGUHG3,https://open.spotify.com/artist/5VX8hxrcfJWwaTLiqGUHG3
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z,https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z
6ASri4ePR7RlsvIQgWPJpS,iann dior,spotify:artist:6ASri4ePR7RlsvIQgWPJpS,https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS,https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS
5lpH0xAS4fVfLkACg9DAuM,Wham!,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,https://api.spotify.com/v1/artists/5lpH0xAS4fVfLkACg9DAuM,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM
5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,https://api.spotify.com/v1/artists/5fMUXHkw8R8eOP2RNVYEZX,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX
5czbzNZZfWpyFgZyfT3Mkk,SIDEPIECE,spotify:artist:5czbzNZZfWpyFgZyfT3Mkk,https://api.spotify.com/v1/artists/5czbzNZZfWpyFgZyfT3Mkk,https://open.spotify.com/artist/5czbzNZZfWpyFgZyfT3Mkk
2blGBdhZMmqaoFvemTz4Vb,Nero,spotify:artist:2blGBdhZMmqaoFvemTz4Vb,https://api.spotify.com/v1/artists/2blGBdhZMmqaoFvemTz4Vb,https://open.spotify.com/artist/2blGBdhZMmqaoFvemTz4Vb
5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,https://api.spotify.com/v1/artists/5he5w2lnU9x7JFhnwcekXX,https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX
4dpARuHxo51G3z768sgnrY,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY
3R6VoMjUANEP9wb7fRNXws,Rolf Sanchez,spotify:artist:3R6VoMjUANEP9wb7fRNXws,https://api.spotify.com/v1/artists/3R6VoMjUANEP9wb7fRNXws,https://open.spotify.com/artist/3R6VoMjUANEP9wb7fRNXws
6iXJKEbiUbQUaUmBTJudgE,Adrian Jonathan,spotify:artist:6iXJKEbiUbQUaUmBTJudgE,https://api.spotify.com/v1/artists/6iXJKEbiUbQUaUmBTJudgE,https://open.spotify.com/artist/6iXJKEbiUbQUaUmBTJudgE
18RH7vvOAok2AOP2MUlIvG,Cody Martinez,spotify:artist:18RH7vvOAok2AOP2MUlIvG,https://api.spotify.com/v1/artists/18RH7vvOAok2AOP2MUlIvG,https://open.spotify.com/artist/18RH7vvOAok2AOP2MUlIvG
4rBAiM4X8nQq5r8XkW4CM1,Jeckyll & Hyde,spotify:artist:4rBAiM4X8nQq5r8XkW4CM1,https://api.spotify.com/v1/artists/4rBAiM4X8nQq5r8XkW4CM1,https://open.spotify.com/artist/4rBAiM4X8nQq5r8XkW4CM1
147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,spotify:artist:147dKKwnUn9qesNx8uAs3Z,https://api.spotify.com/v1/artists/147dKKwnUn9qesNx8uAs3Z,https://open.spotify.com/artist/147dKKwnUn9qesNx8uAs3Z
27foDL8SBDLivhZNlDsAza,Billy Marchiafava,spotify:artist:27foDL8SBDLivhZNlDsAza,https://api.spotify.com/v1/artists/27foDL8SBDLivhZNlDsAza,https://open.spotify.com/artist/27foDL8SBDLivhZNlDsAza
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq
3CDoRporvSjdzTrm99a3gi,Ludmilla,spotify:artist:3CDoRporvSjdzTrm99a3gi,https://api.spotify.com/v1/artists/3CDoRporvSjdzTrm99a3gi,https://open.spotify.com/artist/3CDoRporvSjdzTrm99a3gi
4WrL8YBVkibeodZIhBLjsn,DJ Will22,spotify:artist:4WrL8YBVkibeodZIhBLjsn,https://api.spotify.com/v1/artists/4WrL8YBVkibeodZIhBLjsn,https://open.spotify.com/artist/4WrL8YBVkibeodZIhBLjsn
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,https://api.spotify.com/v1/artists/2o5jDhtHVPhrJdv3cEQ99Z,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z
79D5r28sETmzhkC9DeIqDK,Abdul D One,spotify:artist:79D5r28sETmzhkC9DeIqDK,https://api.spotify.com/v1/artists/79D5r28sETmzhkC9DeIqDK,https://open.spotify.com/artist/79D5r28sETmzhkC9DeIqDK
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm
2JSwnwAT1BupAQkhqcRCUw,Sada Baby,spotify:artist:2JSwnwAT1BupAQkhqcRCUw,https://api.spotify.com/v1/artists/2JSwnwAT1BupAQkhqcRCUw,https://open.spotify.com/artist/2JSwnwAT1BupAQkhqcRCUw
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,https://api.spotify.com/v1/artists/6GMYJwaziB4ekv1Y6wCDWS,https://open.spotify.com/artist/6GMYJwaziB4ekv1Y6wCDWS
0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,spotify:artist:0I6yADrmeyvw66g7yjkqIF,https://api.spotify.com/v1/artists/0I6yADrmeyvw66g7yjkqIF,https://open.spotify.com/artist/0I6yADrmeyvw66g7yjkqIF
4ET82ZtSfAK4utfjDauImD,Black Gryph0n,spotify:artist:4ET82ZtSfAK4utfjDauImD,https://api.spotify.com/v1/artists/4ET82ZtSfAK4utfjDauImD,https://open.spotify.com/artist/4ET82ZtSfAK4utfjDauImD
4SpkrvhJHDGwR6XL3vT0dA,LittleJayneyCakes,spotify:artist:4SpkrvhJHDGwR6XL3vT0dA,https://api.spotify.com/v1/artists/4SpkrvhJHDGwR6XL3vT0dA,https://open.spotify.com/artist/4SpkrvhJHDGwR6XL3vT0dA
5xqnnSOvEpLedl6sNCw254,Lhurgoyf,spotify:artist:5xqnnSOvEpLedl6sNCw254,https://api.spotify.com/v1/artists/5xqnnSOvEpLedl6sNCw254,https://open.spotify.com/artist/5xqnnSOvEpLedl6sNCw254
246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60
46rKYbcXIUVnfh0Y6phTit,DeKobe,spotify:artist:46rKYbcXIUVnfh0Y6phTit,https://api.spotify.com/v1/artists/46rKYbcXIUVnfh0Y6phTit,https://open.spotify.com/artist/46rKYbcXIUVnfh0Y6phTit
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,https://api.spotify.com/v1/artists/0ZED1XzwlLHW4ZaG4lOT6m,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m
1XNVFs9EIrPqDsmARzDKR7,Wintertime,spotify:artist:1XNVFs9EIrPqDsmARzDKR7,https://api.spotify.com/v1/artists/1XNVFs9EIrPqDsmARzDKR7,https://open.spotify.com/artist/1XNVFs9EIrPqDsmARzDKR7
4D8x1OO5HeS7yQaSoSbAc6,"Sarah, the Illstrumentalist",spotify:artist:4D8x1OO5HeS7yQaSoSbAc6,https://api.spotify.com/v1/artists/4D8x1OO5HeS7yQaSoSbAc6,https://open.spotify.com/artist/4D8x1OO5HeS7yQaSoSbAc6
3D9xlymkbZDrMXvWWn7AQI,Aslı Demirer,spotify:artist:3D9xlymkbZDrMXvWWn7AQI,https://api.spotify.com/v1/artists/3D9xlymkbZDrMXvWWn7AQI,https://open.spotify.com/artist/3D9xlymkbZDrMXvWWn7AQI
4uGB0nZ5d1iCXS3sHR3pzm,Gökhan Türkmen,spotify:artist:4uGB0nZ5d1iCXS3sHR3pzm,https://api.spotify.com/v1/artists/4uGB0nZ5d1iCXS3sHR3pzm,https://open.spotify.com/artist/4uGB0nZ5d1iCXS3sHR3pzm
5I2d294l90n7EMWVNUZczE,Lange Frans,spotify:artist:5I2d294l90n7EMWVNUZczE,https://api.spotify.com/v1/artists/5I2d294l90n7EMWVNUZczE,https://open.spotify.com/artist/5I2d294l90n7EMWVNUZczE
123hDJRbi4KtCdBaaKNHW6,Paul Elstak,spotify:artist:123hDJRbi4KtCdBaaKNHW6,https://api.spotify.com/v1/artists/123hDJRbi4KtCdBaaKNHW6,https://open.spotify.com/artist/123hDJRbi4KtCdBaaKNHW6
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,https://api.spotify.com/v1/artists/00FQb4jTyendYWaN8pK0wa,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa
6GnCucI2uDaYj1j39GFxkn,F.R. David,spotify:artist:6GnCucI2uDaYj1j39GFxkn,https://api.spotify.com/v1/artists/6GnCucI2uDaYj1j39GFxkn,https://open.spotify.com/artist/6GnCucI2uDaYj1j39GFxkn
0XNKQFs2Ewb3y0VsFUFc5l,MORGENSHTERN,spotify:artist:0XNKQFs2Ewb3y0VsFUFc5l,https://api.spotify.com/v1/artists/0XNKQFs2Ewb3y0VsFUFc5l,https://open.spotify.com/artist/0XNKQFs2Ewb3y0VsFUFc5l
6MDME20pz9RveH9rEXvrOM,Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM,https://api.spotify.com/v1/artists/6MDME20pz9RveH9rEXvrOM,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,https://api.spotify.com/v1/artists/6S2OmqARrzebs0tKUEyXyp,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp
5ZxeZlL6xuAsUQkxDQMfku,BigDoggy,spotify:artist:5ZxeZlL6xuAsUQkxDQMfku,https://api.spotify.com/v1/artists/5ZxeZlL6xuAsUQkxDQMfku,https://open.spotify.com/artist/5ZxeZlL6xuAsUQkxDQMfku
5KQST9ferqWtr02OpnrrsA,Master D,spotify:artist:5KQST9ferqWtr02OpnrrsA,https://api.spotify.com/v1/artists/5KQST9ferqWtr02OpnrrsA,https://open.spotify.com/artist/5KQST9ferqWtr02OpnrrsA
6CDGm9cf1yeCLD147Zs125,DJ Flex,spotify:artist:6CDGm9cf1yeCLD147Zs125,https://api.spotify.com/v1/artists/6CDGm9cf1yeCLD147Zs125,https://open.spotify.com/artist/6CDGm9cf1yeCLD147Zs125
5zvOGQ4uW2viBHMmkyl3C2,Kyle Edwards,spotify:artist:5zvOGQ4uW2viBHMmkyl3C2,https://api.spotify.com/v1/artists/5zvOGQ4uW2viBHMmkyl3C2,https://open.spotify.com/artist/5zvOGQ4uW2viBHMmkyl3C2
7wbCwmaAe2U6NoBrWBfeTz,Sickddellz,spotify:artist:7wbCwmaAe2U6NoBrWBfeTz,https://api.spotify.com/v1/artists/7wbCwmaAe2U6NoBrWBfeTz,https://open.spotify.com/artist/7wbCwmaAe2U6NoBrWBfeTz
4Mwwbp7oYcrHssRQp0qS1d,Exilium,spotify:artist:4Mwwbp7oYcrHssRQp0qS1d,https://api.spotify.com/v1/artists/4Mwwbp7oYcrHssRQp0qS1d,https://open.spotify.com/artist/4Mwwbp7oYcrHssRQp0qS1d
54UEo4InT0mMpgLJj18mG7,Sebastian Hansson,spotify:artist:54UEo4InT0mMpgLJj18mG7,https://api.spotify.com/v1/artists/54UEo4InT0mMpgLJj18mG7,https://open.spotify.com/artist/54UEo4InT0mMpgLJj18mG7
1EQd7p9to87OuDAJlrdJYZ,Вероника Савельева,spotify:artist:1EQd7p9to87OuDAJlrdJYZ,https://api.spotify.com/v1/artists/1EQd7p9to87OuDAJlrdJYZ,https://open.spotify.com/artist/1EQd7p9to87OuDAJlrdJYZ
3OqTvcWgb0xaainosGVvuZ,Gala,spotify:artist:3OqTvcWgb0xaainosGVvuZ,https://api.spotify.com/v1/artists/3OqTvcWgb0xaainosGVvuZ,https://open.spotify.com/artist/3OqTvcWgb0xaainosGVvuZ
3crnzLy8R4lVwaigKEOz7V,E-40,spotify:artist:3crnzLy8R4lVwaigKEOz7V,https://api.spotify.com/v1/artists/3crnzLy8R4lVwaigKEOz7V,https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V
7qSwd39bVt9EyCv4dvCITY,Josef Lupo,spotify:artist:7qSwd39bVt9EyCv4dvCITY,https://api.spotify.com/v1/artists/7qSwd39bVt9EyCv4dvCITY,https://open.spotify.com/artist/7qSwd39bVt9EyCv4dvCITY
2o08sCWF5yyo2G4DCiT7T9,HVME,spotify:artist:2o08sCWF5yyo2G4DCiT7T9,https://api.spotify.com/v1/artists/2o08sCWF5yyo2G4DCiT7T9,https://open.spotify.com/artist/2o08sCWF5yyo2G4DCiT7T9
0oeLTriLBq9avDlMepaN3i,Mark Dohner,spotify:artist:0oeLTriLBq9avDlMepaN3i,https://api.spotify.com/v1/artists/0oeLTriLBq9avDlMepaN3i,https://open.spotify.com/artist/0oeLTriLBq9avDlMepaN3i
650IUEjxY9r48kv92WWGSO,Vikings Main Title,spotify:artist:650IUEjxY9r48kv92WWGSO,https://api.spotify.com/v1/artists/650IUEjxY9r48kv92WWGSO,https://open.spotify.com/artist/650IUEjxY9r48kv92WWGSO
54vE4E9T10DBFuCpnHVEvJ,TV Series Unlimited,spotify:artist:54vE4E9T10DBFuCpnHVEvJ,https://api.spotify.com/v1/artists/54vE4E9T10DBFuCpnHVEvJ,https://open.spotify.com/artist/54vE4E9T10DBFuCpnHVEvJ
1DX1cbeKQkRJClf4TMmXIn,Groove Delight,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,https://api.spotify.com/v1/artists/1DX1cbeKQkRJClf4TMmXIn,https://open.spotify.com/artist/1DX1cbeKQkRJClf4TMmXIn
6VD4UEUPvtsemqD3mmTqCR,Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,https://api.spotify.com/v1/artists/6VD4UEUPvtsemqD3mmTqCR,https://open.spotify.com/artist/6VD4UEUPvtsemqD3mmTqCR
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z
2cMVIRpseAO7fJAxNfg6rD,CHASE B,spotify:artist:2cMVIRpseAO7fJAxNfg6rD,https://api.spotify.com/v1/artists/2cMVIRpseAO7fJAxNfg6rD,https://open.spotify.com/artist/2cMVIRpseAO7fJAxNfg6rD
791JV2CttYVOeGa9F6Kdu3,OMB Bloodbath,spotify:artist:791JV2CttYVOeGa9F6Kdu3,https://api.spotify.com/v1/artists/791JV2CttYVOeGa9F6Kdu3,https://open.spotify.com/artist/791JV2CttYVOeGa9F6Kdu3
6o4O5GX5kOWAGXtZUedxo3,KenTheMan,spotify:artist:6o4O5GX5kOWAGXtZUedxo3,https://api.spotify.com/v1/artists/6o4O5GX5kOWAGXtZUedxo3,https://open.spotify.com/artist/6o4O5GX5kOWAGXtZUedxo3
1XynjLPAyPi8SZAx8LHN0Z,Nuka,spotify:artist:1XynjLPAyPi8SZAx8LHN0Z,https://api.spotify.com/v1/artists/1XynjLPAyPi8SZAx8LHN0Z,https://open.spotify.com/artist/1XynjLPAyPi8SZAx8LHN0Z
4Czby9oFhaOpE9F5FKJv2f,Razvan Mitroi,spotify:artist:4Czby9oFhaOpE9F5FKJv2f,https://api.spotify.com/v1/artists/4Czby9oFhaOpE9F5FKJv2f,https://open.spotify.com/artist/4Czby9oFhaOpE9F5FKJv2f
6VlPp1wb53ANKMIwZPJfM0,Pharmacist,spotify:artist:6VlPp1wb53ANKMIwZPJfM0,https://api.spotify.com/v1/artists/6VlPp1wb53ANKMIwZPJfM0,https://open.spotify.com/artist/6VlPp1wb53ANKMIwZPJfM0
4Nl6PVYLwbCFfr3UqQlFtE,Volac,spotify:artist:4Nl6PVYLwbCFfr3UqQlFtE,https://api.spotify.com/v1/artists/4Nl6PVYLwbCFfr3UqQlFtE,https://open.spotify.com/artist/4Nl6PVYLwbCFfr3UqQlFtE
3RloA7E4XMItSP4FjMBv3L,illusionize,spotify:artist:3RloA7E4XMItSP4FjMBv3L,https://api.spotify.com/v1/artists/3RloA7E4XMItSP4FjMBv3L,https://open.spotify.com/artist/3RloA7E4XMItSP4FjMBv3L
4lyER8wnQt2Im68h4PEVK3,Andre Longo,spotify:artist:4lyER8wnQt2Im68h4PEVK3,https://api.spotify.com/v1/artists/4lyER8wnQt2Im68h4PEVK3,https://open.spotify.com/artist/4lyER8wnQt2Im68h4PEVK3
5QySqc6yAFDx9m7fedFZmC,Brennan Heart,spotify:artist:5QySqc6yAFDx9m7fedFZmC,https://api.spotify.com/v1/artists/5QySqc6yAFDx9m7fedFZmC,https://open.spotify.com/artist/5QySqc6yAFDx9m7fedFZmC
0wr85NuJuAYZsRzP1lJgiV,Wildstylez,spotify:artist:0wr85NuJuAYZsRzP1lJgiV,https://api.spotify.com/v1/artists/0wr85NuJuAYZsRzP1lJgiV,https://open.spotify.com/artist/0wr85NuJuAYZsRzP1lJgiV
5i78PwLkcdXKuSr0050plu,Shammi Fernando,spotify:artist:5i78PwLkcdXKuSr0050plu,https://api.spotify.com/v1/artists/5i78PwLkcdXKuSr0050plu,https://open.spotify.com/artist/5i78PwLkcdXKuSr0050plu
5f7VJjfbwm532GiveGC0ZK,Lil Baby,spotify:artist:5f7VJjfbwm532GiveGC0ZK,https://api.spotify.com/v1/artists/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK
4r63FhuTkUYltbVAg5TQnk,DaBaby,spotify:artist:4r63FhuTkUYltbVAg5TQnk,https://api.spotify.com/v1/artists/4r63FhuTkUYltbVAg5TQnk,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk
0blbVefuxOGltDBa00dspv,LiSA,spotify:artist:0blbVefuxOGltDBa00dspv,https://api.spotify.com/v1/artists/0blbVefuxOGltDBa00dspv,https://open.spotify.com/artist/0blbVefuxOGltDBa00dspv
1dXyyDButMVteLKOOVqz6Z,Eduardo Luzqui単os,spotify:artist:1dXyyDButMVteLKOOVqz6Z,https://api.spotify.com/v1/artists/1dXyyDButMVteLKOOVqz6Z,https://open.spotify.com/artist/1dXyyDButMVteLKOOVqz6Z
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,https://api.spotify.com/v1/artists/44PA0rCQXikgOWbfY7Fq7m,https://open.spotify.com/artist/44PA0rCQXikgOWbfY7Fq7m
5r8DLAztWsHfCGG7sbb6vs,Ashmit,spotify:artist:5r8DLAztWsHfCGG7sbb6vs,https://api.spotify.com/v1/artists/5r8DLAztWsHfCGG7sbb6vs,https://open.spotify.com/artist/5r8DLAztWsHfCGG7sbb6vs
7q4zdlLNopJbFXMJ6jjm85,MG Dhanushka,spotify:artist:7q4zdlLNopJbFXMJ6jjm85,https://api.spotify.com/v1/artists/7q4zdlLNopJbFXMJ6jjm85,https://open.spotify.com/artist/7q4zdlLNopJbFXMJ6jjm85
6DtpcJP3QBgHfte3eKzUCI,Loubet,spotify:artist:6DtpcJP3QBgHfte3eKzUCI,https://api.spotify.com/v1/artists/6DtpcJP3QBgHfte3eKzUCI,https://open.spotify.com/artist/6DtpcJP3QBgHfte3eKzUCI
4FUMTycjZlEY6ZxMgqNjC8,Tierry,spotify:artist:4FUMTycjZlEY6ZxMgqNjC8,https://api.spotify.com/v1/artists/4FUMTycjZlEY6ZxMgqNjC8,https://open.spotify.com/artist/4FUMTycjZlEY6ZxMgqNjC8
1yR65psqiazQpeM79CcGh8,Marília Mendonça,spotify:artist:1yR65psqiazQpeM79CcGh8,https://api.spotify.com/v1/artists/1yR65psqiazQpeM79CcGh8,https://open.spotify.com/artist/1yR65psqiazQpeM79CcGh8
702gYHXfHAwvjvHLYXnUSS,Soufian,spotify:artist:702gYHXfHAwvjvHLYXnUSS,https://api.spotify.com/v1/artists/702gYHXfHAwvjvHLYXnUSS,https://open.spotify.com/artist/702gYHXfHAwvjvHLYXnUSS
6WfAG4uimeAH8qCM2dfKpk,Johnnie Bailey,spotify:artist:6WfAG4uimeAH8qCM2dfKpk,https://api.spotify.com/v1/artists/6WfAG4uimeAH8qCM2dfKpk,https://open.spotify.com/artist/6WfAG4uimeAH8qCM2dfKpk
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz,https://api.spotify.com/v1/artists/2AQjGvtT0pFYfxR3neFcvz,https://open.spotify.com/artist/2AQjGvtT0pFYfxR3neFcvz
6eShH0FGR85cv86KHHp5GQ,Charlie Grönvall,spotify:artist:6eShH0FGR85cv86KHHp5GQ,https://api.spotify.com/v1/artists/6eShH0FGR85cv86KHHp5GQ,https://open.spotify.com/artist/6eShH0FGR85cv86KHHp5GQ
