isrc,artistName,url,discNumber,genreNames,durationInMillis,releaseDate,name,albumName,trackNumber,composerName,artwork.width,artwork.height,artwork.url,artwork.bgColor,artwork.textColor1,artwork.textColor2,artwork.textColor3,artwork.textColor4,playParams.id,playParams.kind
GBAHT1901299,Dua Lipa,https://music.apple.com/us/album/levitating/1538003494?app=music&at=1000l33QU&i=1538003843&mt=1,1.0,"['Pop', 'Music']",203808.0,2020-03-27,Levitating,Future Nostalgia,5.0,"Clarence Coffee Jr, Dua Lipa, Sarah Hudson & Stephen Kozmeniuk",4000.0,4000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/de/5d/42/de5d427b-fd95-2984-e743-429103736cb7/190295092665.jpg/{w}x{h}bb.jpeg,0a0c07,68bce9,5ab4da,5599bc,4a92af,1538003843,song
USSM12006586,The Kid LAROI,https://music.apple.com/us/album/without-you/1538646756?app=music&at=1000l33QU&i=1538647039&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",161385.0,2020-11-06,WITHOUT YOU,F*CK LOVE (SAVAGE),7.0,"Charlton Howard, Omer Fedi, Billy Walsh & Blake Slatkin",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/de/88/39de8886-d55f-5ffc-0d7d-947ad5b6163f/886448880035.jpg/{w}x{h}bb.jpeg,1e141c,e4b5a7,dba191,bc958b,b58579,1538647039,song
GBBKS1000348,Adele,https://music.apple.com/us/album/set-fire-to-the-rain/1544491232?app=music&at=1000l33QU&i=1544491988&mt=1,1.0,"['Pop', 'Music']",242974.0,2011-01-19,Set Fire to the Rain,21,5.0,Adele Adkins & Fraser T. Smith,4000.0,4000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/01/b7/00/01b70091-ff28-ce83-e958-f97c9f2a42f3/191404113868.png/{w}x{h}bb.jpeg,45464a,f2f2f2,a1e446,cfcfd0,8fc547,1544491988,song
NLZ292000124,Rolf Sanchez,https://music.apple.com/us/album/m%C3%A1s-m%C3%A1s-m%C3%A1s/1521847683?app=music&at=1000l33QU&i=1521847685&mt=1,1.0,"['Pop', 'Music', 'Latin']",154333.0,2020-07-17,Más Más Más,Más Más Más - Single,1.0,"Cruz Felipe, Paul Sinha, Alex van der Zouwen, Rolf Wienk, Yves Lassally, Gyo Kretz, Morrison Wijnen & Andy Clay",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/98/8e/72/988e7265-dc02-2631-7170-aafe455f270f/8717774688656.png/{w}x{h}bb.jpeg,fff8fb,090704,5e1400,3a3736,7e4132,1521847685,song
QZFZ61950642,Adrian Jonathan,https://music.apple.com/us/album/worship-instrumental-feat-cody-martinez-instrumental/1476027860?app=music&at=1000l33QU&i=1476027862&mt=1,1.0,"['Christian', 'Music']",468456.0,2019-08-09,Worship Instrumental (feat. Cody Martinez) [Instrumental],Worship Instrumental (feat. Cody Martinez) [Instrumental] - Single,1.0,Cody Martinez & Adrian MartÃ­nez,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/59/3e/f5/593ef536-a910-58dc-fa92-ef29d08ef63e/artwork.jpg/{w}x{h}bb.jpeg,313133,e0e0e0,c8c8cb,bdbdbd,aaaaac,1476027862,song
NLB860700024,Jeckyll & Hyde,https://music.apple.com/us/album/freefall/1214837191?app=music&at=1000l33QU&i=1214837291&mt=1,1.0,"['Dance', 'Music']",208507.0,2007-05-18,Freefall,The Album,8.0,-,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/06/d7/5d/06d75d9e-212c-91dd-c983-3fcf8e24c4f6/8718521048716.png/{w}x{h}bb.jpeg,00000a,f9fdfe,dbeffd,c7cacd,b0bfcc,1214837291,song
USNLR0900256,Ilan Eshkeri,https://music.apple.com/us/album/first-kill/339691911?app=music&at=1000l33QU&i=339691940&mt=1,1.0,"['Soundtrack', 'Music']",86731.0,2009-11-23,First Kill,Ninja Assassin (Original Motion Picture Soundtrack),5.0,,1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/20/b4/c0/20b4c023-d6f6-0fd7-7a31-9bcbe5656f51/794043917165.jpg/{w}x{h}bb.jpeg,ffffff,000000,38090d,333333,603a3d,339691940,song
QM4TW2007827,Billy Marchiafava,https://music.apple.com/us/album/ball-so-hard/1494047130?app=music&at=1000l33QU&i=1494047590&mt=1,1.0,"['Hip-Hop', 'Music', 'Hip-Hop/Rap']",125716.0,2020-02-28,Ball So Hard,Mainstream Meme,4.0,Billy Marchiafava,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/3a/8d/b6/3a8db69f-dc16-1099-3de8-9f96e0a23deb/194491833909.jpg/{w}x{h}bb.jpeg,213c53,b5c2d2,e6b391,97a8b9,bf9b85,1494047590,song
USUM71703085,Kendrick Lamar,https://music.apple.com/us/album/humble/1440881047?app=music&at=1000l33QU&i=1440881684&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",177000.0,2017-03-30,HUMBLE.,DAMN.,8.0,"Kendrick Lamar, A. Hogan, Michael L. Williams II & K. Duckworth",6000.0,6000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/23/8d/d2/238dd2b9-4e93-3dc2-f7f0-113f6c854ea5/00602557608717.rgb.jpg/{w}x{h}bb.jpeg,ebe7e8,24191d,341e28,4c4245,59464e,1440881684,song
USQX91100802,J. Cole,https://music.apple.com/us/album/work-out/1440545854?app=music&at=1000l33QU&i=1440545960&mt=1,1.0,"['R&B/Soul', 'Music']",235333.0,2011-06-15,Work Out,Cole World: The Sideline Story,16.0,"Jermaine Cole, Kanye West, Sukmeke Rainey, Miri Ben-Ari, Bosco A. Kante, John Stephens & Elliot Wolff",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/0e/f5/20/0ef520de-d53c-704a-3253-bbcffe4b711e/00810760035927.rgb.jpg/{w}x{h}bb.jpeg,14141e,f7eee9,f1d2a8,cac2c0,c5ac8c,1440545960,song
USSM12006375,Lil Nas X,https://music.apple.com/us/album/holiday/1539565272?app=music&at=1000l33QU&i=1539565285&mt=1,1.0,"['Pop', 'Music']",154998.0,2020-11-13,HOLIDAY,HOLIDAY - Single,1.0,"Montero Lamar Hill, Take A Daytrip, Brytavious Lakeith Chambers, Tyler Brooks & Jocelyn Donald",3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6d/62/2c/6d622c5e-4d2c-195a-fadc-835e0e2dae36/886448854302.jpg/{w}x{h}bb.jpeg,000000,ffffff,1ba9e4,cbcbcb,1687b7,1539565285,song
BRWMB2000642,LUDMILLA,https://music.apple.com/us/album/cobra-venenosa-feat-dj-will-22/1520077095?app=music&at=1000l33QU&i=1520077107&mt=1,1.0,"['Brazilian', 'Music', 'Baile Funk']",121685.0,2020-07-03,Cobra Venenosa (feat. DJ Will 22),Cobra Venenosa (feat. DJ Will 22) - Single,1.0,LUDMILLA,1417.0,1417.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/80/98/37/8098378a-7a20-14cc-60f5-d265e8c38272/190296857652.jpg/{w}x{h}bb.jpeg,1c1000,e3c07a,d3c19e,bb9d62,af9d7e,1520077107,song
CYA112000624,Tiësto,https://music.apple.com/us/album/the-business/1532019308?app=music&at=1000l33QU&i=1532019310&mt=1,1.0,"['Pop', 'Music', 'Dance']",164000.0,2020-09-25,The Business,The Business - Single,1.0,"Tijs Verwest, Julia Karlsson, Anton Rundberg & James Bell",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/22/58/ec/2258ec74-27b9-c62f-5837-b8e099d23b03/075679803429.jpg/{w}x{h}bb.jpeg,121413,ffffff,d5d7d6,cfcfcf,aeb0af,1532019310,song
QZNWR2076719,Abdul D One,https://music.apple.com/us/album/dr-bahijja/1539383603?app=music&at=1000l33QU&i=1539383604&mt=1,1.0,"['Alternative', 'Music']",216768.0,2020-11-08,Dr Bahijja,Dr Bahijja - Single,1.0,abdulkadir tajuddeen,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/6a/ac/d7/6aacd72b-5ed4-9e33-f735-fa58f8267c05/artwork.jpg/{w}x{h}bb.jpeg,b8b8b8,09090a,1c1c1c,2c2c2d,3b3b3b,1539383604,song
USWB10502457,Fort Minor,https://music.apple.com/us/album/remember-the-name-feat-styles-of-beyond/95787592?app=music&at=1000l33QU&i=95786277&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Rap', 'Alternative Rap', 'Rock', 'Hard Rock', 'Metal']",230493.0,2005-10-03,Remember the Name (feat. Styles of Beyond),The Rising Tied (Deluxe Version),2.0,"Mike Shinoda, Ryan Maginn & Takbir Bashir",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e8/e3/fd/e8e3fd40-94e1-5637-01fc-f852a24a61ee/093624992066.jpg/{w}x{h}bb.jpeg,e2e7e0,0d0e0a,313128,373935,54564d,95786277,song
QZK6J2095138,iamjuampi,https://music.apple.com/us/album/among-us/1531626849?app=music&at=1000l33QU&i=1531626850&mt=1,1.0,"[""Jungle/Drum'n'bass"", 'Music', 'Dance', 'Fitness & Workout']",135784.0,2020-09-09,Among Us,Among Us - Single,1.0,Juan Pablo Iannotti,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/4d/54/f2/4d54f29c-ecdc-4d4f-1fa1-22beeed8c9e3/artwork.jpg/{w}x{h}bb.jpeg,ffe530,070304,3d0909,38300d,633511,1531626850,song
GBKQU1777771,Pascal Letoublon,https://music.apple.com/us/album/friendships/1268721223?app=music&at=1000l33QU&i=1268721227&mt=1,1.0,"['House', 'Music', 'Dance']",242016.0,2017-09-05,Friendships,Friendships - Single,1.0,,1400.0,1400.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/46/00/96/4600965e-5c7c-10f5-f606-a07500af6f13/cover.jpg/{w}x{h}bb.jpeg,2a9ab8,030709,161616,0b242c,1a3137,1268721227,song
USSM19909073,Michael Jackson,https://music.apple.com/us/album/smooth-criminal-radio-edit/273598907?app=music&at=1000l33QU&i=273598921&mt=1,1.0,"['Pop', 'Music', 'Dance', 'R&B/Soul', 'Pop/Rock']",258701.0,1987-08-31,Smooth Criminal (Radio Edit),Number Ones,8.0,Michael J. Jackson,1415.0,1415.0,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/b4/84/a5/b484a53a-16ff-6827-b46d-5ac00dbf9437/888880457066.jpg/{w}x{h}bb.jpeg,ffffff,090809,5b0913,3a393a,7c3a42,273598921,song
US39N2000446,Sada Baby,https://music.apple.com/us/album/whole-lotta-choppas/1524779660?app=music&at=1000l33QU&i=1524779661&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",153750.0,2020-08-13,Whole Lotta Choppas,Whole Lotta Choppas - Single,1.0,"Casada Sorrell, Marcus Black, Cecil Glenn & Stephen Gibson",1425.0,1425.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/44/5a/0b/445a0b03-591b-ab2b-fb2c-e6aba1919114/075597918304.jpg/{w}x{h}bb.jpeg,831013,f7f7f7,e1aaac,e0c9c9,ce8b8e,1524779661,song
USUM71015226,Soulja Boy Tell 'Em,https://music.apple.com/us/album/pretty-boy-swag/1442992806?app=music&at=1000l33QU&i=1442993434&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Hardcore Rap', 'Rap', 'Rock']",236107.0,2010-06-08,Pretty Boy Swag,The DeAndre Way (Deluxe Version),5.0,D. Way & J. Murphy,1500.0,1500.0,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/11/0a/07/110a0782-1596-2100-4483-33fc478ee153/00602527586281.rgb.jpg/{w}x{h}bb.jpeg,ffffff,020203,392017,343535,604c45,1442993434,song
QZ4JJ1733855,The Living Tombstone,https://music.apple.com/us/album/no-mercy-feat-blackgryph0n-littlejayneycakes/1195689351?app=music&at=1000l33QU&i=1195689364&mt=1,1.0,"['Pop', 'Music', 'Rock']",154466.0,2017-01-12,No Mercy (feat. BlackGryph0n & LittleJayneyCakes),No Mercy - Single,1.0,The Living Tombstone,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b2/a4/ff/b2a4ff5e-b86d-c9eb-5975-b7730487ed36/artwork.jpg/{w}x{h}bb.jpeg,e1e6e9,171a1b,2b2b2b,404244,4f5051,1195689364,song
QZDA52058583,Lhurgoyf,https://music.apple.com/us/album/faith-is-the-mind-killer/1505521684?app=music&at=1000l33QU&i=1505521930&mt=1,1.0,"['Metal', 'Music', 'Rock']",226791.0,2020-03-29,Faith Is the Mind Killer,Raw Matters - EP,2.0,Federico De Carli & Francesco Filippini,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/ff/e5/4a/ffe54ae3-9eb9-d62c-5218-596d7572c7a3/artwork.jpg/{w}x{h}bb.jpeg,000000,fefefe,d8d8d8,cbcbcb,adadad,1505521930,song
USUM71614505,Post Malone,https://music.apple.com/us/album/feeling-whitney/1440887225?app=music&at=1000l33QU&i=1440888192&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",257278.0,2016-12-09,Feeling Whitney,Stoney (Deluxe),18.0,Austin Post & Andrew Watt,2100.0,2100.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/03/74/fe/0374fe86-10fe-810c-36cd-cef8e7f6f7bd/16UMGIM76040.rgb.jpg/{w}x{h}bb.jpeg,0d2421,f66434,e36b61,c85730,b95d54,1440888192,song
QZ8LD1700350,DeKobe,https://music.apple.com/us/album/more-jazz/1265401664?app=music&at=1000l33QU&i=1265401671&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Jazz']",205871.0,2017-06-30,More Jazz,Left Behind,7.0,DeKobe,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/c3/b0/8c/c3b08c28-4338-a419-ef56-e46a21e196e8/artwork.jpg/{w}x{h}bb.jpeg,e4f8ff,0b0407,38231c,363439,5a4e49,1265401671,song
USUM71615691,Julia Michaels,https://music.apple.com/us/album/issues/1445045799?app=music&at=1000l33QU&i=1445046104&mt=1,1.0,"['Pop', 'Music']",176347.0,2017-01-13,Issues,Issues - Single,1.0,"Julia Michaels, Justin Tranter, Benjamin Levin, Tor Erik Hermansen & Mikkel S. Eriksen",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/0c/04/5a/0c045aa5-8fa1-6b4e-1e6e-5334c51137ed/17UMGIM00084.rgb.jpg/{w}x{h}bb.jpeg,f6e2db,040607,381c11,353231,5e4439,1445046104,song
USUM72019412,Ariana Grande,https://music.apple.com/us/album/positions/1537476578?app=music&at=1000l33QU&i=1537477069&mt=1,1.0,"['Pop', 'Music']",172325.0,2020-10-23,positions,Positions,12.0,"Ariana Grande, Tommy Brown, Nija Charles, Angelina Barrett, Steven Franks, Brian Vincent Bates, London Tyler Holmes & James Jarvis",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/3c/8f/92/3c8f920e-43b0-e9aa-990c-86470f229b0f/20UMGIM94964.rgb.jpg/{w}x{h}bb.jpeg,f2efea,1a2723,22312b,454f4a,4b5751,1537477069,song
USAT22002973,Royal & the Serpent,https://music.apple.com/us/album/overwhelmed/1534934563?app=music&at=1000l33QU&i=1534934576&mt=1,1.0,"['Alternative', 'Music']",159293.0,2020-06-29,Overwhelmed,get a grip - EP,1.0,"Ryan Jillian Santiago, Mark Gozman, Jeoffrey Daniel Harris & Will Behlendorf",1425.0,1425.0,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/58/5d/1f/585d1fb6-1398-bb3c-0310-92986115df1d/075679799050.jpg/{w}x{h}bb.jpeg,101121,fae0c1,d8e070,cbb7a1,afb760,1534934576,song
USSM12006375,Lil Nas X,https://music.apple.com/us/album/holiday/1539565272?app=music&at=1000l33QU&i=1539565285&mt=1,1.0,"['Pop', 'Music']",154998.0,2020-11-13,HOLIDAY,HOLIDAY - Single,1.0,"Montero Lamar Hill, Take A Daytrip, Brytavious Lakeith Chambers, Tyler Brooks & Jocelyn Donald",3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6d/62/2c/6d622c5e-4d2c-195a-fadc-835e0e2dae36/886448854302.jpg/{w}x{h}bb.jpeg,000000,ffffff,1ba9e4,cbcbcb,1687b7,1539565285,song
QM8DG1615080,Wintertime,https://music.apple.com/us/album/all-the-time-2/1163413356?app=music&at=1000l33QU&i=1163413543&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",150271.0,2016-10-21,All the Time 2,All the Time 2 - Single,1.0,,1500.0,1500.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/da/fc/ce/dafcce18-f052-770d-9434-fb13e3ede1d5/winter.jpg/{w}x{h}bb.jpeg,050508,ead6be,dfcab2,bcac99,b3a390,1163413543,song
SE5Q51900547,"Sarah, the Illstrumentalist",https://music.apple.com/us/album/nocturnal-jam/1477093210?app=music&at=1000l33QU&i=1477093211&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",121414.0,2019-08-02,Nocturnal Jam,Nocturnal Jam - Single,1.0,Sarah Debnam,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/d7/9b/0d/d79b0d44-932e-ba3d-5d58-46585128c05b/7330178026124.png/{w}x{h}bb.jpeg,82524e,f3f3f6,edebfa,dcd3d4,d8ccd7,1477093211,song
QZES81809298,John Wolf,https://music.apple.com/us/album/anymore/1444563557?app=music&at=1000l33QU&i=1444563560&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Pop']",181243.0,2018-11-29,Anymore,Anymore - Single,1.0,John D Wolf,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/07/89/7a/07897a97-8ec2-98d7-82f2-88f21f377449/artwork.jpg/{w}x{h}bb.jpeg,140f16,e7e5eb,f4d50c,bdbac0,c7ad0e,1444563560,song
USHR10723111,Aly & AJ,https://music.apple.com/us/album/potential-breakup-song/1444199068?app=music&at=1000l33QU&i=1444199217&mt=1,1.0,"['Pop', 'Music']",219773.0,2007-06-26,Potential Breakup Song,Insomniatic,1.0,"Aly Michalka, AJ Michalka, Antonina Arnato & Tim James",1423.0,1421.0,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/ef/9b/63/ef9b63fd-f512-3061-e1d0-19abe4451dd2/00720616264220.rgb.jpg/{w}x{h}bb.jpeg,030306,d1cab0,c8c7bf,a7a28e,a1a09a,1444199217,song
DKBKA0201518,Sigurd Barrett,https://music.apple.com/us/album/pilfingerdansen-remix/1521488169?app=music&at=1000l33QU&i=1521489127&mt=1,1.0,"[""Children's Music"", 'Music']",156360.0,1999-01-01,Pilfingerdansen (Remix),Børnesange Fra Sigurds Bjørnetime – Børnemusik Med Sigurd Barrett,40.0,Sigurd Barrett,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a5/31/44/a5314416-8eb7-63fa-9a92-68902f237b12/20UMGIM30016.rgb.jpg/{w}x{h}bb.jpeg,990d45,b6eaf6,a6e8fe,b0bed3,a3bcd9,1521489127,song
TRASC1500007,Aslı Demirer,https://music.apple.com/us/album/korkak-feat-g%C3%B6khan-t%C3%BCrkmen/1054447953?app=music&at=1000l33QU&i=1054447956&mt=1,1.0,"['Pop', 'Music', 'Turkish']",279975.0,2015-11-20,Korkak (feat. Gökhan Türkmen),Korkak (feat. Gökhan Türkmen) - Single,1.0,,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music22/v4/5d/c8/1e/5dc81e9f-a360-9a97-f46f-3f9feb5bc663/mzm.vkwazxxr.jpg/{w}x{h}bb.jpeg,794f41,e0f9e0,fdcba5,cbd7c0,e3b291,1054447956,song
NLN8H2000018,Lange Frans & DJ Paul Elstak,https://music.apple.com/us/album/allen-voor-1/1535926407?app=music&at=1000l33QU&i=1535926408&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Dance']",194522.0,2020-10-14,Allen Voor 1,Allen Voor 1 - Single,1.0,DJ Paul Elstak & F.C. Frederiks,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/8e/42/69/8e4269bd-1adf-b1f2-ec8c-272c20535bc7/8720205119704.png/{w}x{h}bb.jpeg,000000,fafaf8,d1d1d1,c8c8c6,a7a7a7,1535926408,song
USUG11801801,Lana Del Rey,https://music.apple.com/us/album/mariners-apartment-complex/1435631216?app=music&at=1000l33QU&i=1435631225&mt=1,1.0,"['Alternative', 'Music']",246421.0,2018-09-14,Mariners Apartment Complex,Mariners Apartment Complex - Single,1.0,Lana Del Rey & Jack Antonoff,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/cc/8b/5b/cc8b5b1b-c8d3-bfce-c266-37db61cad363/00602577051364.rgb.jpg/{w}x{h}bb.jpeg,2c3b42,fdfef9,d5d3d1,d3d7d4,b3b5b4,1435631225,song
FR6V81029402,F.R. David,https://music.apple.com/us/album/words-original-version-1982/354686024?app=music&at=1000l33QU&i=354686056&mt=1,1.0,"['Pop', 'Music', 'Rock', 'Britpop']",209013.0,1982-01-01,Words (Original Version 1982),Words,1.0,"Robert Fitoussi, Martin Kupersmith & Sandy Yaguda",1440.0,1440.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/40/8a/b1/408ab1fb-7cf7-17e5-45e0-486413909f39/mzi.edvdlzhe.jpg/{w}x{h}bb.jpeg,e3db8a,010200,2d230e,2e2d1b,514827,354686056,song
USEE10900657,Run-DMC,https://music.apple.com/us/album/its-tricky/323716512?app=music&at=1000l33QU&i=323716586&mt=1,1.0,"['Soundtrack', 'Music']",182840.0,1986-05-15,It's Tricky,Can't Hardly Wait (Music from the Motion Picture),9.0,"Darryl McDaniels, Jason Mizell, Joseph Simmons & Rick Rubin",1425.0,1425.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b7/49/71/b749714a-abc9-f378-ba96-3f22240a7d79/mzi.wmucjydb.jpg/{w}x{h}bb.jpeg,0f090d,f0f4f6,e1db4e,c3c5c7,b7b141,323716586,song
USUM71409576,Maroon 5,https://music.apple.com/us/album/animals/1440855456?app=music&at=1000l33QU&i=1440855552&mt=1,1.0,"['Pop', 'Music']",231079.0,2014-08-22,Animals,V (Deluxe),2.0,"Adam Levine, Shellback & Benjamin Levin",1500.0,1500.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/28/41/6f/28416ff2-9172-ded1-6944-cd2189cbfdaf/00602547380265.rgb.jpg/{w}x{h}bb.jpeg,6aaee4,0f0a0e,232233,212b39,313e56,1440855552,song
FRX282026285,MORGENSHTERN,https://music.apple.com/us/album/ice-feat-morgenshtern/1525570662?app=music&at=1000l33QU&i=1525570664&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",126000.0,2020-07-31,ICE (feat. MORGENSHTERN),ICE (feat. MORGENSHTERN) - Single,1.0,SLAVA MARLOW & Алишер Моргенштерн,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/76/d8/6e/76d86ec5-fcc4-4a25-a16a-5c0e29000595/cover.jpg/{w}x{h}bb.jpeg,d9ccc6,0d0502,001942,362d29,2c3d5c,1525570664,song
USUYG1229054,Ocho Drippin,https://music.apple.com/us/album/f-k-it-up/1444679777?app=music&at=1000l33QU&i=1444679795&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'West Coast Rap']",163947.0,2018-11-30,F**k It Up,Ocho Season,8.0,Ocho Drippin,1600.0,1600.0,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/f7/ea/41/f7ea41bc-c784-c33c-fdb3-f9afa1772ce3/888915787731_cover.jpg/{w}x{h}bb.jpeg,0d0d0d,ffffff,f82247,cecece,c91d3b,1444679795,song
GBAHS1800328,Clean Bandit,https://music.apple.com/us/album/solo-feat-demi-lovato/1436738680?app=music&at=1000l33QU&i=1436738925&mt=1,1.0,"['Dance', 'Music', 'Electronic']",222707.0,2018-05-18,Solo (feat. Demi Lovato),What Is Love? (Deluxe),3.0,"Demi Lovato, Camille Purcell, Fred Gibson, Grace Chatto & Jack Patterson",4000.0,4000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/d5/97/cd/d597cdc0-249e-10de-36cf-1de68fa6a85f/190295552596.jpg/{w}x{h}bb.jpeg,2e160a,a4dae9,7cc4e0,8cb2bd,6ca1b5,1436738925,song
QZK6H2083069,BigDoggy,https://music.apple.com/us/album/muthu-muthu-feat-master-d/1532277791?app=music&at=1000l33QU&i=1532277799&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",140426.0,2020-09-16,Muthu Muthu (feat. Master D),Sthuthi,6.0,Prageeth Madushanka,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/ba/29/8f/ba298f0c-6523-5c58-28c8-4a7f1f810c68/artwork.jpg/{w}x{h}bb.jpeg,1a1e1f,f5f6f8,c9d0d5,c9cacc,a6acb1,1532277799,song
QZARB1818108,DJ Flex,https://music.apple.com/us/album/down-in-the-dm-feat-kyle-edwards/1344037977?app=music&at=1000l33QU&i=1344037982&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Dance']",100464.0,2018-01-15,Down in the DM (feat. Kyle Edwards),Down in the DM (feat. Kyle Edwards) - Single,1.0,DJ Flex,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/67/59/ea/6759ea0e-b975-141b-05a2-dc891377836b/artwork.jpg/{w}x{h}bb.jpeg,b0c1d6,0d0d0e,181a1f,2e3136,363b43,1344037982,song
NLE801700083,Sickddellz & Exilium,https://music.apple.com/us/album/away-from-you-feat-sebastian-hansson/1258561625?app=music&at=1000l33QU&i=1258562912&mt=1,1.0,"['Dance', 'Music']",187200.0,2017-02-27,Away from You (feat. Sebastian Hansson),Hardstyle Top 100 - 2017,4.0,,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/6c/c5/4f/6cc54f2c-c895-c8eb-7d47-2a4701757f8b/8718521050450.png/{w}x{h}bb.jpeg,0e0c0d,ffb4f9,ff9eef,ce92c9,ce80c2,1258562912,song
GBLPF0238908,Вероника Савельева,https://music.apple.com/us/album/%D0%B1%D0%BE%D0%B3%D0%B5%D0%BC%D1%81%D0%BA%D0%B0%D1%8F-%D1%80%D0%B0%D0%BF%D1%81%D0%BE%D0%B4%D0%B8%D1%8F/1479672714?app=music&at=1000l33QU&i=1479672888&mt=1,1.0,"['Pop', 'Music']",357025.0,2019-08-30,Богемская рапсодия,Карамболь. Наше все 4. Альбом ресторанной музыки №22,16.0,Queen,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/07/e7/9b/07e79b52-5a92-f169-3f3d-161b61c803d1/cover.jpg/{w}x{h}bb.jpeg,050000,f4f1ea,d2d4cd,c4c1bb,a9a9a4,1479672888,song
RUB421901499,SAINt JHN,https://music.apple.com/us/album/roses-imanbek-remix/1525371352?app=music&at=1000l33QU&i=1525371353&mt=1,1.0,"['Dance', 'Music', 'House']",176219.0,2020-01-22,Roses (Imanbek Remix),Roses (Imanbek Remix) - Single,1.0,"Carlos St. John, Lee Stashenko, PHILLIPS CARLOS ST. JOHN & STANSHENKO LEE",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/db/12/33/db12335d-45d3-398d-11c6-a691f7f2db31/194690003844.jpg/{w}x{h}bb.jpeg,dfe3e2,000008,261406,2d2d34,4b3d32,1525371353,song
